"row","col","coeff"
1,1,1
2,2,1
3,3,1
4,4,1
5,5,1
5,6,1
5,7,1
5,8,1
5,9,1
6,5,1
6,6,1
6,7,1
6,8,1
6,9,1
6,10,1
7,5,1
7,6,1
7,7,1
7,8,1
7,9,1
7,10,1
8,5,1
8,6,1
8,7,1
8,8,1
8,9,1
9,5,1
9,6,1
9,7,1
9,8,1
9,9,1
9,10,1
10,6,1
10,7,1
10,9,1
10,10,1
